,state_name,county,city,hour_of_crash,day_of_crash,month_of_crash,light_condition_name,atmospheric_conditions_1_name,number_of_fatalities,number_of_drunk_drivers,timestamp_of_crash
1011,Ohio,99,0,18,24,4,Daylight,Clear,1,1,2015-04-24 18:46:00+00:00
1012,Ohio,61,1610,18,13,3,Dark – Lighted,Rain,1,0,2015-03-13 18:08:00+00:00
1013,Ohio,35,7880,18,6,12,Dusk,Clear,1,1,2015-12-06 18:28:00+00:00
1014,Ohio,93,6025,18,27,2,Dark – Lighted,Clear,1,0,2015-02-27 18:28:00+00:00
1015,Ohio,141,0,18,1,4,Daylight,Clear,1,0,2015-04-01 18:10:00+00:00
1016,Ohio,15,2900,18,17,11,Dark – Lighted,Clear,1,0,2015-11-17 18:20:00+00:00
1017,Ohio,41,0,18,18,1,Dark – Not Lighted,Cloudy,1,0,2015-01-18 18:09:00+00:00
1018,Ohio,69,0,18,25,11,Dark – Not Lighted,Clear,1,0,2015-11-25 18:52:00+00:00
1019,Ohio,25,0,18,21,7,Daylight,Clear,1,0,2015-07-21 18:40:00+00:00
1020,Ohio,135,0,18,22,3,Daylight,Clear,1,1,2015-03-22 18:39:00+00:00
1021,Ohio,83,0,18,9,5,Daylight,Clear,1,0,2015-05-09 18:41:00+00:00
1022,Ohio,61,9090,18,14,12,Dark – Not Lighted,Cloudy,1,0,2015-12-14 18:03:00+00:00
1023,Ohio,17,0,18,9,11,Dark – Lighted,Cloudy,1,0,2015-11-09 18:08:00+00:00
1024,Ohio,25,5070,18,10,12,Dark – Lighted,Clear,1,0,2015-12-10 18:27:00+00:00
1025,Ohio,95,8120,18,16,3,Daylight,Clear,1,0,2015-03-16 18:30:00+00:00
1026,Ohio,169,0,18,24,6,Daylight,Clear,1,0,2015-06-24 18:30:00+00:00
1027,Ohio,93,0,18,25,7,Daylight,Clear,1,0,2015-07-25 18:16:00+00:00
1028,Ohio,43,8400,18,2,8,Daylight,Clear,1,0,2015-08-02 18:52:00+00:00
1029,Ohio,49,2270,18,19,6,Daylight,Clear,1,0,2015-06-19 18:12:00+00:00
1030,Ohio,163,0,18,8,7,Daylight,Rain,1,0,2015-07-08 18:31:00+00:00
1031,Ohio,119,0,18,27,6,Daylight,Cloudy,1,1,2015-06-27 18:55:00+00:00
1032,Ohio,3,0,18,24,6,Daylight,Cloudy,1,1,2015-06-24 18:11:00+00:00
1033,Ohio,49,790,18,9,7,Daylight,Cloudy,1,0,2015-07-09 18:33:00+00:00
1034,Ohio,49,0,18,14,7,Daylight,Cloudy,1,1,2015-07-14 18:03:00+00:00
1035,Ohio,29,8680,18,6,5,Daylight,Clear,1,0,2015-05-06 18:15:00+00:00
1036,Ohio,113,2090,18,7,5,Daylight,Clear,1,1,2015-05-07 18:50:00+00:00
1037,Ohio,89,3815,18,15,6,Daylight,Clear,1,0,2015-06-15 18:10:00+00:00
1038,Ohio,99,9230,18,4,9,Daylight,Clear,1,0,2015-09-04 18:00:00+00:00
1039,Ohio,45,130,18,17,12,Dark – Not Lighted,Cloudy,1,1,2015-12-17 18:43:00+00:00
1040,Ohio,83,0,18,23,8,Daylight,Clear,1,0,2015-08-23 18:27:00+00:00
1041,Ohio,99,9230,18,6,1,Dark – Lighted,Cloudy,1,1,2015-01-06 18:01:00+00:00
1042,Ohio,153,70,18,10,9,Daylight,Clear,1,0,2015-09-10 18:44:00+00:00
1043,Ohio,143,0,18,17,5,Daylight,Clear,1,1,2015-05-17 18:12:00+00:00
1044,Ohio,107,0,18,13,10,Daylight,Clear,1,0,2015-10-13 18:24:00+00:00
1045,Ohio,151,0,18,15,1,Dark – Not Lighted,Cloudy,1,0,2015-01-15 18:46:00+00:00
1046,Ohio,165,4120,18,14,1,Dark – Not Lighted,Cloudy,1,0,2015-01-14 18:12:00+00:00
1047,Ohio,133,2460,18,6,12,Dark – Lighted,Cloudy,1,0,2015-12-06 18:29:00+00:00
1048,Ohio,49,1800,18,28,6,Daylight,Cloudy,1,0,2015-06-28 18:35:00+00:00
1049,Ohio,135,0,18,25,7,Daylight,Clear,1,0,2015-07-25 18:15:00+00:00
1050,Ohio,113,0,18,28,8,Daylight,Clear,2,0,2015-08-28 18:07:00+00:00
1051,Ohio,113,6990,18,11,11,Dark – Lighted,Cloudy,1,1,2015-11-11 18:26:00+00:00
1052,Ohio,61,0,18,7,10,Daylight,Clear,1,0,2015-10-07 18:08:00+00:00
1053,Ohio,159,0,18,22,11,Daylight,Clear,1,0,2015-11-22 18:43:00+00:00
1054,Ohio,15,2900,18,16,12,Dark – Lighted,Clear,1,0,2015-12-16 18:47:00+00:00
1055,Ohio,99,383,18,31,12,Dark – Not Lighted,Cloudy,1,0,2015-12-31 18:23:00+00:00
1056,Ohio,39,2130,18,3,5,Daylight,Cloudy,2,1,2015-05-03 18:52:00+00:00
1057,Ohio,25,0,18,15,4,Daylight,Cloudy,1,0,2015-04-15 18:42:00+00:00
1058,Ohio,115,0,18,6,7,Daylight,Cloudy,1,1,2015-07-06 18:20:00+00:00
1059,Ohio,169,9140,18,28,7,Daylight,Cloudy,1,0,2015-07-28 18:13:00+00:00
1060,Ohio,71,0,18,15,7,Daylight,Clear,1,0,2015-07-15 18:29:00+00:00
1061,Ohio,23,2510,18,8,11,Dark – Not Lighted,Cloudy,1,0,2015-11-08 18:23:00+00:00
1062,Ohio,63,0,18,14,5,Daylight,Clear,2,1,2015-05-14 18:04:00+00:00
1063,Ohio,61,0,18,2,11,Dark – Not Lighted,Clear,1,0,2015-11-02 18:18:00+00:00
1064,Ohio,23,7800,18,23,7,Daylight,Clear,1,0,2015-07-23 18:30:00+00:00
1065,Ohio,61,0,18,13,12,Dark – Lighted,Cloudy,1,0,2015-12-13 18:40:00+00:00
1066,Ohio,95,8120,18,16,2,Dark – Lighted,Cloudy,1,0,2015-02-16 18:40:00+00:00
1067,Ohio,109,930,18,22,6,Daylight,Clear,1,0,2015-06-22 18:22:00+00:00
1068,Ohio,17,5010,18,8,3,Daylight,Clear,1,0,2015-03-08 18:59:00+00:00
1069,Ohio,153,1720,18,1,5,Daylight,Clear,1,0,2015-05-01 18:50:00+00:00
1070,Ohio,17,5010,18,28,7,Daylight,Clear,1,0,2015-07-28 18:45:00+00:00
1071,Ohio,61,0,18,28,6,Daylight,Clear,1,1,2015-06-28 18:03:00+00:00
1072,Ohio,35,1680,19,22,8,Daylight,Clear,1,0,2015-08-22 19:09:00+00:00
1073,Ohio,99,0,19,11,8,Daylight,Cloudy,2,0,2015-08-11 19:43:00+00:00
1074,Ohio,99,383,19,7,11,Dark – Lighted,Cloudy,1,1,2015-11-07 19:05:00+00:00
1075,Ohio,153,70,19,2,8,Daylight,Cloudy,1,0,2015-08-02 19:48:00+00:00
1076,Ohio,135,0,19,16,9,Daylight,Clear,1,0,2015-09-16 19:27:00+00:00
1077,Ohio,61,0,19,21,8,Daylight,Clear,1,0,2015-08-21 19:30:00+00:00
1078,Ohio,49,1800,19,6,3,Dark – Lighted,Clear,2,0,2015-03-06 19:35:00+00:00
1079,Ohio,35,0,19,13,2,Dark – Lighted,Cloudy,1,1,2015-02-13 19:39:00+00:00
1080,Ohio,45,0,19,23,11,Dark – Not Lighted,Clear,1,0,2015-11-23 19:20:00+00:00
1081,Ohio,67,0,19,4,1,Dark – Not Lighted,Cloudy,1,1,2015-01-04 19:56:00+00:00
1082,Ohio,95,0,19,30,3,Dusk,Cloudy,1,0,2015-03-30 19:43:00+00:00
1083,Ohio,45,0,19,1,11,Dark – Not Lighted,Clear,1,0,2015-11-01 19:40:00+00:00
1084,Ohio,157,0,19,11,11,Dark – Not Lighted,Cloudy,1,0,2015-11-11 19:42:00+00:00
1085,Ohio,7,0,19,23,12,Dark – Not Lighted,Cloudy,1,1,2015-12-23 19:09:00+00:00
1086,Ohio,9,0,19,24,5,Daylight,Clear,1,1,2015-05-24 19:34:00+00:00
1087,Ohio,49,0,19,1,11,Dark – Lighted,Clear,1,0,2015-11-01 19:59:00+00:00
1088,Ohio,89,5570,19,26,12,Dark – Lighted,Rain,1,0,2015-12-26 19:33:00+00:00
1089,Ohio,113,2500,19,13,6,Daylight,Clear,1,0,2015-06-13 19:51:00+00:00
1090,Ohio,85,4580,19,11,7,Daylight,Clear,1,1,2015-07-11 19:07:00+00:00
1091,Ohio,151,0,19,29,9,Dark – Not Lighted,Rain,1,0,2015-09-29 19:45:00+00:00
1092,Ohio,17,0,19,14,4,Dusk,Cloudy,1,0,2015-04-14 19:35:00+00:00
1093,Ohio,53,0,19,9,2,Dark – Not Lighted,Clear,1,0,2015-02-09 19:15:00+00:00
1094,Ohio,133,0,19,28,9,Daylight,Clear,1,1,2015-09-28 19:16:00+00:00
1095,Ohio,125,0,19,14,5,Daylight,Clear,1,0,2015-05-14 19:21:00+00:00
1096,Ohio,53,0,19,18,4,Daylight,Clear,1,1,2015-04-18 19:21:00+00:00
1097,Ohio,159,0,19,29,7,Daylight,Clear,1,0,2015-07-29 19:39:00+00:00
1098,Ohio,31,0,19,26,7,Daylight,Cloudy,1,1,2015-07-26 19:52:00+00:00
1099,Ohio,83,5410,19,8,11,Dark – Lighted,Clear,1,0,2015-11-08 19:20:00+00:00
1100,Ohio,45,0,19,3,8,Daylight,Clear,1,2,2015-08-03 19:07:00+00:00
1101,Ohio,169,9140,19,7,2,Dark – Lighted,Clear,1,0,2015-02-07 19:50:00+00:00
1102,Ohio,37,0,19,21,12,Dark – Not Lighted,Rain,2,0,2015-12-21 19:44:00+00:00
1103,Ohio,53,0,19,28,9,Dusk,Cloudy,1,0,2015-09-28 19:42:00+00:00
1104,Ohio,19,0,19,23,2,Dark – Not Lighted,Clear,1,0,2015-02-23 19:45:00+00:00
1105,Ohio,107,0,19,29,1,Dark – Not Lighted,Rain,1,0,2015-01-29 19:21:00+00:00
1106,Ohio,123,0,19,4,6,Daylight,Clear,1,1,2015-06-04 19:10:00+00:00
1107,Ohio,39,0,19,3,8,Daylight,Cloudy,1,1,2015-08-03 19:31:00+00:00
1108,Ohio,25,0,19,14,1,Dark – Not Lighted,Clear,1,1,2015-01-14 19:10:00+00:00
1109,Ohio,33,0,19,11,10,Dark – Not Lighted,Clear,1,1,2015-10-11 19:40:00+00:00
1110,Ohio,31,0,19,4,12,Daylight,Clear,1,1,2015-12-04 19:26:00+00:00
1111,Ohio,61,1610,19,29,10,Dark – Lighted,Cloudy,1,0,2015-10-29 19:22:00+00:00
1112,Ohio,49,1800,19,30,9,Dark – Lighted,Clear,1,0,2015-09-30 19:58:00+00:00
1113,Ohio,35,970,19,17,9,Daylight,Clear,2,0,2015-09-17 19:11:00+00:00
1114,Ohio,35,1680,19,1,8,Daylight,Clear,1,0,2015-08-01 19:50:00+00:00
1115,Ohio,159,0,19,27,7,Daylight,Clear,1,1,2015-07-27 19:55:00+00:00
1116,Ohio,35,1690,19,27,9,Daylight,Clear,1,1,2015-09-27 19:14:00+00:00
1117,Ohio,35,1680,20,15,9,Dark – Lighted,Clear,1,1,2015-09-15 20:35:00+00:00
1118,Ohio,95,8120,20,15,12,Dark – Lighted,Cloudy,1,0,2015-12-15 20:10:00+00:00
1119,Ohio,49,1800,20,10,2,Dark – Lighted,Clear,1,0,2015-02-10 20:24:00+00:00
1120,Ohio,151,1320,20,2,6,Dusk,Clear,1,0,2015-06-02 20:49:00+00:00
1121,Ohio,109,0,20,9,3,Dark – Not Lighted,Clear,1,0,2015-03-09 20:28:00+00:00
1122,Ohio,77,8490,20,11,2,Dark – Not Lighted,Cloudy,1,0,2015-02-11 20:13:00+00:00
1123,Ohio,89,0,20,30,1,Dark – Not Lighted,Clear,1,0,2015-01-30 20:50:00+00:00
1124,Ohio,17,0,20,6,4,Dark – Not Lighted,Cloudy,1,1,2015-04-06 20:50:00+00:00
1125,Ohio,121,0,20,24,6,Daylight,Clear,1,1,2015-06-24 20:16:00+00:00
1126,Ohio,163,0,20,24,9,Dark – Not Lighted,Clear,1,0,2015-09-24 20:20:00+00:00
1127,Ohio,17,2535,20,15,1,Dark – Lighted,Clear,1,0,2015-01-15 20:25:00+00:00
1128,Ohio,133,6830,20,26,12,Dark – Lighted,Rain,1,0,2015-12-26 20:42:00+00:00
1129,Ohio,17,3260,20,17,10,Dark – Lighted,Cloudy,1,0,2015-10-17 20:25:00+00:00
1130,Ohio,155,0,20,4,10,Dark – Lighted,Clear,1,0,2015-10-04 20:35:00+00:00
1131,Ohio,55,0,20,6,3,Dark – Not Lighted,Clear,1,0,2015-03-06 20:49:00+00:00
1132,Ohio,93,0,20,10,5,Dusk,Clear,1,0,2015-05-10 20:24:00+00:00
1133,Ohio,145,6820,20,5,12,Dark – Lighted,Clear,1,0,2015-12-05 20:36:00+00:00
1134,Ohio,85,6480,20,6,9,Dusk,Clear,1,0,2015-09-06 20:13:00+00:00
1135,Ohio,175,0,20,21,11,Dark – Not Lighted,Snow,1,0,2015-11-21 20:30:00+00:00
1136,Ohio,51,0,20,23,5,Dusk,Clear,1,0,2015-05-23 20:08:00+00:00
1137,Ohio,139,0,20,6,6,Daylight,Clear,1,0,2015-06-06 20:10:00+00:00
1138,Ohio,145,0,20,26,4,Dark – Not Lighted,Cloudy,1,0,2015-04-26 20:38:00+00:00
1139,Ohio,131,0,20,10,1,Dark – Not Lighted,Clear,1,0,2015-01-10 20:59:00+00:00
1140,Ohio,85,0,20,16,7,Dusk,Clear,1,0,2015-07-16 20:34:00+00:00
1141,Ohio,113,2090,20,20,1,Dark – Lighted,Clear,1,0,2015-01-20 20:50:00+00:00
1142,Ohio,141,0,20,7,5,Dusk,Clear,1,1,2015-05-07 20:26:00+00:00
1143,Ohio,61,0,20,12,8,Daylight,Clear,1,0,2015-08-12 20:04:00+00:00
1144,Ohio,61,2533,20,16,11,Dark – Lighted,Cloudy,1,0,2015-11-16 20:05:00+00:00
1145,Ohio,155,8530,20,4,8,Dusk,Clear,1,0,2015-08-04 20:17:00+00:00
1146,Ohio,113,8180,20,30,9,Dark – Not Lighted,Clear,1,0,2015-09-30 20:15:00+00:00
1147,Ohio,35,9997,20,22,11,Dark – Not Lighted,Clear,1,0,2015-11-22 20:42:00+00:00
1148,Ohio,55,0,20,11,8,Daylight,Clear,1,1,2015-08-11 20:13:00+00:00
1149,Ohio,153,0,20,8,12,Dark – Not Lighted,Cloudy,1,0,2015-12-08 20:15:00+00:00
1150,Ohio,57,558,20,11,1,Dark – Not Lighted,"Sleet, Hail",1,1,2015-01-11 20:00:00+00:00
1151,Ohio,25,0,20,28,8,Dusk,Clear,1,1,2015-08-28 20:08:00+00:00
1152,Ohio,157,0,20,12,6,Daylight,Cloudy,1,0,2015-06-12 20:01:00+00:00
1153,Ohio,141,0,20,16,5,Dark – Not Lighted,Clear,1,1,2015-05-16 20:55:00+00:00
1154,Ohio,17,7099,20,21,1,Dark – Not Lighted,Clear,1,1,2015-01-21 20:53:00+00:00
1155,Ohio,21,0,20,1,11,Dark – Lighted,Cloudy,1,0,2015-11-01 20:00:00+00:00
1156,Ohio,35,2520,20,31,12,Dark – Lighted,Cloudy,1,1,2015-12-31 20:42:00+00:00
1157,Ohio,23,7800,20,10,6,Daylight,Clear,1,1,2015-06-10 20:16:00+00:00
1158,Ohio,11,8520,20,1,9,Dark – Lighted,Clear,1,0,2015-09-01 20:43:00+00:00
1159,Ohio,113,4960,20,18,8,Dark – Lighted,Clear,1,0,2015-08-18 20:56:00+00:00
1160,Ohio,89,5570,20,5,11,Dark – Lighted,Clear,1,1,2015-11-05 20:56:00+00:00
1161,Ohio,113,8180,20,30,9,Dark – Lighted,Clear,1,0,2015-09-30 20:13:00+00:00
1162,Ohio,89,6390,20,13,4,Dark – Lighted,Rain,3,0,2015-04-13 20:39:00+00:00
1163,Ohio,23,0,20,19,7,Daylight,Rain,1,0,2015-07-19 20:17:00+00:00
1164,Ohio,49,6890,20,1,7,Dusk,Cloudy,1,2,2015-07-01 20:49:00+00:00
1165,Ohio,61,1610,20,16,4,Dark – Lighted,Rain,1,0,2015-04-16 20:50:00+00:00
1166,Ohio,165,0,20,5,9,Dark – Not Lighted,Clear,1,1,2015-09-05 20:41:00+00:00
1167,Ohio,17,7099,20,30,11,Dark – Not Lighted,"Fog, Smog, Smoke",1,1,2015-11-30 20:58:00+00:00
1168,Ohio,61,0,20,1,9,Daylight,Clear,1,0,2015-09-01 20:04:00+00:00
1169,Ohio,61,1610,21,30,8,Dark – Lighted,Clear,1,0,2015-08-30 21:51:00+00:00
1170,Ohio,49,1800,21,6,3,Dark – Not Lighted,Clear,1,0,2015-03-06 21:34:00+00:00
1171,Ohio,139,0,21,14,2,Dark – Lighted,Snow,1,1,2015-02-14 21:31:00+00:00
1172,Ohio,61,7190,21,5,6,Dark – Lighted,Cloudy,1,1,2015-06-05 21:25:00+00:00
1173,Ohio,49,0,21,22,7,Dark – Lighted,Clear,1,1,2015-07-22 21:12:00+00:00
1174,Ohio,87,0,21,8,1,Dark – Not Lighted,Cloudy,1,0,2015-01-08 21:03:00+00:00
1175,Ohio,35,2340,21,3,10,Dark – Not Lighted,Cloudy,1,0,2015-10-03 21:33:00+00:00
1176,Ohio,49,0,21,15,10,Dark – Not Lighted,Cloudy,1,1,2015-10-15 21:52:00+00:00
1177,Ohio,49,0,21,27,11,Dark – Not Lighted,Rain,2,0,2015-11-27 21:42:00+00:00
1178,Ohio,49,0,21,31,12,Dark – Lighted,Clear,1,0,2015-12-31 21:12:00+00:00
1179,Ohio,69,0,21,27,9,Dark – Not Lighted,Clear,1,1,2015-09-27 21:44:00+00:00
1180,Ohio,5,0,21,30,11,Dark – Lighted,Clear,1,1,2015-11-30 21:53:00+00:00
1181,Ohio,47,0,21,31,10,Dark – Not Lighted,Cloudy,2,0,2015-10-31 21:26:00+00:00
1182,Ohio,9,360,21,12,6,Dark – Not Lighted,Cloudy,1,1,2015-06-12 21:41:00+00:00
1183,Ohio,29,0,21,8,12,Dark – Not Lighted,Clear,1,0,2015-12-08 21:32:00+00:00
1184,Ohio,113,2090,21,9,2,Dark – Lighted,Clear,1,0,2015-02-09 21:00:00+00:00
1185,Ohio,167,0,21,18,6,Dark – Not Lighted,Rain,1,0,2015-06-18 21:18:00+00:00
1186,Ohio,37,0,21,8,2,Dark – Not Lighted,Cloudy,2,1,2015-02-08 21:37:00+00:00
1187,Ohio,155,2695,21,2,9,Dark – Not Lighted,Clear,1,0,2015-09-02 21:08:00+00:00
1188,Ohio,91,0,21,24,7,Dark – Not Lighted,Clear,1,0,2015-07-24 21:56:00+00:00
1189,Ohio,173,0,21,22,12,Dark – Lighted,Clear,1,0,2015-12-22 21:25:00+00:00
1190,Ohio,127,0,21,15,7,Dusk,Clear,1,0,2015-07-15 21:15:00+00:00
1191,Ohio,103,4285,21,19,4,Dark – Not Lighted,Rain,2,0,2015-04-19 21:56:00+00:00
1192,Ohio,151,0,21,31,7,Dark – Not Lighted,Cloudy,1,1,2015-07-31 21:32:00+00:00
1193,Ohio,35,1680,21,9,5,Dark – Lighted,Cloudy,1,1,2015-05-09 21:27:00+00:00
1194,Ohio,21,0,21,27,7,Daylight,Clear,1,0,2015-07-27 21:07:00+00:00
1195,Ohio,89,2519,21,9,6,Dusk,Clear,1,0,2015-06-09 21:04:00+00:00
1196,Ohio,93,170,21,17,8,Dark – Not Lighted,Clear,1,1,2015-08-17 21:20:00+00:00
1197,Ohio,13,9999,21,10,11,Dark – Not Lighted,Rain,1,1,2015-11-10 21:15:00+00:00
1198,Ohio,81,0,21,13,6,Dark – Not Lighted,Clear,1,1,2015-06-13 21:10:00+00:00
1199,Ohio,105,0,21,15,8,Dark – Not Lighted,Clear,1,1,2015-08-15 21:13:00+00:00
1200,Ohio,35,0,21,20,9,Dark – Lighted,Clear,2,1,2015-09-20 21:01:00+00:00
1201,Ohio,3,0,21,7,1,Dark – Not Lighted,Cloudy,1,0,2015-01-07 21:34:00+00:00
1202,Ohio,55,0,21,28,3,Dark – Lighted,Clear,1,0,2015-03-28 21:12:00+00:00
1203,Ohio,61,0,21,8,8,Dark – Not Lighted,Clear,1,1,2015-08-08 21:45:00+00:00
1204,Ohio,11,0,21,12,11,Dark – Not Lighted,Cloudy,1,0,2015-11-12 21:26:00+00:00
1205,Ohio,153,70,21,23,10,Dark – Lighted,Cloudy,1,1,2015-10-23 21:57:00+00:00
1206,Ohio,155,7675,21,27,6,Dark – Not Lighted,Cloudy,1,1,2015-06-27 21:12:00+00:00
1207,Ohio,99,0,21,9,1,Dark – Not Lighted,Cloudy,1,1,2015-01-09 21:03:00+00:00
1208,Ohio,23,0,21,23,5,Dark – Not Lighted,Clear,1,1,2015-05-23 21:13:00+00:00
1209,Ohio,63,0,21,18,1,Dark – Not Lighted,Cloudy,1,0,2015-01-18 21:41:00+00:00
1210,Ohio,129,0,21,16,11,Dark – Not Lighted,Clear,1,0,2015-11-16 21:24:00+00:00
1211,Ohio,55,0,21,18,7,Dark – Not Lighted,Clear,1,1,2015-07-18 21:35:00+00:00
1212,Ohio,79,0,21,22,7,Dark – Not Lighted,Clear,1,1,2015-07-22 21:04:00+00:00
1213,Ohio,105,0,21,5,6,Dark – Not Lighted,Cloudy,1,1,2015-06-05 21:26:00+00:00
1214,Ohio,93,6025,21,12,12,Dark – Not Lighted,Clear,1,0,2015-12-12 21:13:00+00:00
1215,Ohio,93,4360,21,19,10,Dark – Lighted,Cloudy,1,0,2015-10-19 21:01:00+00:00
1216,Ohio,17,2535,21,19,5,Dark – Not Lighted,Clear,1,0,2015-05-19 21:43:00+00:00
1217,Ohio,113,2090,21,10,12,Dark – Lighted,Clear,1,0,2015-12-10 21:20:00+00:00
1218,Ohio,39,2130,21,20,5,Dark – Lighted,Clear,1,0,2015-05-20 21:39:00+00:00
1219,Ohio,3,0,21,9,9,Dark – Not Lighted,Clear,1,2,2015-09-09 21:32:00+00:00
1220,Ohio,113,2090,21,22,8,Dark – Lighted,Clear,1,1,2015-08-22 21:06:00+00:00
1221,Ohio,49,9150,21,19,9,Dark – Not Lighted,Clear,1,0,2015-09-19 21:28:00+00:00
1222,Ohio,61,2652,21,9,12,Dark – Lighted,Clear,1,0,2015-12-09 21:44:00+00:00
1223,Ohio,95,8120,21,6,2,Dark – Lighted,Clear,1,1,2015-02-06 21:40:00+00:00
1224,Ohio,37,0,21,1,8,Dark – Not Lighted,Clear,1,1,2015-08-01 21:54:00+00:00
1225,Ohio,35,1680,21,3,10,Dark – Lighted,Rain,1,1,2015-10-03 21:20:00+00:00
1226,Ohio,113,3622,21,28,8,Dark – Not Lighted,Clear,1,1,2015-08-28 21:00:00+00:00
1227,Ohio,173,6490,22,29,7,Dark – Not Lighted,Clear,1,0,2015-07-29 22:49:00+00:00
1228,Ohio,13,0,22,9,9,Dark – Not Lighted,Rain,1,0,2015-09-09 22:32:00+00:00
1229,Ohio,149,0,22,4,6,Dark – Not Lighted,Clear,1,0,2015-06-04 22:08:00+00:00
1230,Ohio,35,1680,22,29,5,Dark – Lighted,Cloudy,1,0,2015-05-29 22:10:00+00:00
1231,Ohio,49,1800,22,11,9,Dark – Lighted,Clear,1,1,2015-09-11 22:49:00+00:00
1232,Ohio,171,0,22,14,7,Dark – Not Lighted,Clear,1,1,2015-07-14 22:17:00+00:00
1233,Ohio,69,5470,22,13,6,Dark – Not Lighted,Cloudy,1,1,2015-06-13 22:34:00+00:00
1234,Ohio,173,0,22,30,9,Dark – Lighted,Cloudy,1,0,2015-09-30 22:46:00+00:00
1235,Ohio,95,7980,22,12,4,Dark – Lighted,Clear,1,0,2015-04-12 22:36:00+00:00
1236,Ohio,109,0,22,7,1,Dark – Not Lighted,Cloudy,1,1,2015-01-07 22:51:00+00:00
1237,Ohio,35,4040,22,19,1,Dark – Lighted,Cloudy,1,0,2015-01-19 22:54:00+00:00
1238,Ohio,99,9230,22,6,6,Dark – Lighted,Clear,1,0,2015-06-06 22:10:00+00:00
1239,Ohio,73,0,22,21,6,Dark – Not Lighted,Clear,1,0,2015-06-21 22:51:00+00:00
1240,Ohio,155,0,22,28,1,Dark – Not Lighted,Cloudy,1,0,2015-01-28 22:39:00+00:00
1241,Ohio,113,0,22,12,5,Dark – Not Lighted,Clear,1,0,2015-05-12 22:28:00+00:00
1242,Ohio,131,0,22,11,10,Dark – Not Lighted,Clear,1,0,2015-10-11 22:08:00+00:00
1243,Ohio,35,6360,22,22,10,Dark – Lighted,Clear,1,1,2015-10-22 22:43:00+00:00
1244,Ohio,95,8120,22,17,9,Dark – Lighted,Clear,1,1,2015-09-17 22:42:00+00:00
1245,Ohio,145,0,22,27,3,Dark – Not Lighted,Cloudy,2,1,2015-03-27 22:15:00+00:00
1246,Ohio,11,7240,22,5,7,Dark – Not Lighted,Clear,2,0,2015-07-05 22:25:00+00:00
1247,Ohio,17,0,22,20,10,Dark – Not Lighted,Clear,1,0,2015-10-20 22:20:00+00:00
1248,Ohio,149,7550,22,26,6,Dark – Lighted,Rain,1,1,2015-06-26 22:45:00+00:00
1249,Ohio,65,0,22,24,8,Dark – Not Lighted,Clear,1,1,2015-08-24 22:23:00+00:00
1250,Ohio,173,0,22,11,12,Dark – Not Lighted,Cloudy,1,1,2015-12-11 22:49:00+00:00
1251,Ohio,71,0,22,26,9,Dark – Not Lighted,Rain,1,0,2015-09-26 22:41:00+00:00
1252,Ohio,113,2090,22,13,5,Dark – Not Lighted,Clear,1,1,2015-05-13 22:15:00+00:00
1253,Ohio,89,3100,22,22,8,Dark – Not Lighted,Clear,1,1,2015-08-22 22:25:00+00:00
1254,Ohio,45,0,22,23,5,Dark – Not Lighted,Clear,1,0,2015-05-23 22:42:00+00:00
1255,Ohio,89,0,22,27,7,Dark – Not Lighted,Clear,1,0,2015-07-27 22:20:00+00:00
1256,Ohio,13,0,22,28,4,Dark – Not Lighted,Clear,1,1,2015-04-28 22:49:00+00:00
1257,Ohio,53,0,22,20,11,Dark – Not Lighted,Clear,1,0,2015-11-20 22:19:00+00:00
1258,Ohio,45,0,22,21,5,Dark – Not Lighted,Clear,1,0,2015-05-21 22:40:00+00:00
1259,Ohio,169,1285,22,18,7,Dark – Not Lighted,Cloudy,1,1,2015-07-18 22:10:00+00:00
1260,Ohio,17,8715,22,13,6,Dark – Not Lighted,Clear,1,0,2015-06-13 22:01:00+00:00
1261,Ohio,49,8730,22,25,10,Dark – Not Lighted,Clear,1,0,2015-10-25 22:05:00+00:00
1262,Ohio,95,8120,22,17,7,Dark – Lighted,Clear,1,0,2015-07-17 22:42:00+00:00
1263,Ohio,61,1610,22,18,1,Dark – Lighted,Clear,1,0,2015-01-18 22:52:00+00:00
1264,Ohio,35,1680,22,7,4,Dark – Lighted,Rain,1,0,2015-04-07 22:20:00+00:00
1265,Ohio,35,1680,22,3,1,Dark – Lighted,Rain,1,0,2015-01-03 22:30:00+00:00
1266,Ohio,49,1800,22,16,10,Dark – Lighted,Clear,1,0,2015-10-16 22:23:00+00:00
1267,Ohio,61,1610,22,12,8,Dark – Lighted,Clear,1,1,2015-08-12 22:54:00+00:00
1268,Ohio,95,8120,22,11,8,Dark – Lighted,Clear,1,1,2015-08-11 22:49:00+00:00
1269,Ohio,113,2090,22,10,1,Dark – Lighted,Clear,1,1,2015-01-10 22:03:00+00:00
1270,Ohio,61,4320,22,28,4,Dark – Lighted,Clear,1,1,2015-04-28 22:13:00+00:00
1271,Ohio,93,400,22,13,1,Dark – Not Lighted,Cloudy,1,1,2015-01-13 22:42:00+00:00
1272,Ohio,49,1800,23,1,7,Dark – Lighted,Cloudy,1,0,2015-07-01 23:10:00+00:00
1273,Ohio,151,0,23,10,9,Dark – Lighted,Cloudy,1,0,2015-09-10 23:04:00+00:00
1274,Ohio,47,0,23,26,9,Dark – Not Lighted,Cloudy,1,0,2015-09-26 23:21:00+00:00
